session_duration,num_commands,num_failed_logins,num_success_logins,unique_usernames,unique_passwords,has_download,num_downloads,avg_inter_cmd_time,cmd_entropy,has_wget_curl,has_chmod_exec,geo_country,hour_of_day,src_ip_reputation,label
1486.3454999989624,1,0,1,1,1,0,0,4.356022161444331,2.097691215935352,0,0,US,13,86.82576981930094,0
33.23163973117519,4,25,0,2,4,1,2,0.943283107312115,3.933057836747916,0,1,RU,11,24.444540745130734,1
55.64699407685765,38,15,1,3,17,1,1,1.1376285565522049,3.738286604500894,1,1,US,16,4.4103079120984034,1
51.66460423846543,33,38,0,2,10,1,0,1.7494234302677865,4.185583576143277,0,0,PK,18,12.6671898744322,1
77.50566152770946,34,44,0,5,18,1,1,1.2941192627221236,4.660049935342626,1,1,CN,1,6.086361581096669,1
1788.9090531038105,10,1,1,1,1,1,0,6.443033269925683,1.27917944480174,0,0,US,20,97.77225809567867,0
299.0745994839593,38,32,0,2,9,1,2,0.8338967703784087,4.35883585901964,1,0,CN,20,23.035357208759784,1
1769.1537496330104,3,1,1,1,1,0,0,9.569141171536522,1.6885643257089114,0,0,PK,10,81.14637788632074,0
1078.6463572705572,10,0,1,1,1,1,0,3.7142781669201055,2.6759877076221956,0,0,PK,14,98.31597098256728,0
1439.9125566836697,6,2,1,1,1,0,0,3.931292948600415,1.6854933438661468,0,0,PK,19,87.98407877851257,0
286.8644826131761,28,33,1,2,13,1,4,0.7126729456436509,4.574884180090354,1,1,US,15,4.7500358231426665,1
835.8047391174337,3,0,1,1,1,0,0,9.80695884056472,1.8949184862038035,0,0,DE,13,84.7131859918825,0
292.1677916492654,6,0,1,1,1,0,0,2.399177773948492,1.046057731495088,0,0,PK,9,85.41538531968396,0
1253.6778451267423,4,1,1,1,1,0,0,3.6997924150009185,2.7542004586944486,0,0,US,13,89.9315312316113,0
893.0587313000079,4,1,1,1,1,0,0,2.0582038578848447,2.7929322463545345,0,0,GB,10,79.68242131800774,0
439.5141014593035,9,0,1,1,1,0,0,8.160230698079978,2.2395191138838064,0,0,DE,12,72.51518122858909,0
648.7719729097632,2,2,1,1,1,0,0,7.893363479860024,1.9151263735966286,0,0,US,10,91.20800795343408,0
216.30930829316077,48,41,1,3,20,1,1,1.1874825518835113,3.622751527463282,1,1,CN,16,18.682603834552737,1
1390.8634996706292,2,2,1,1,1,1,0,9.752036833858979,2.9618810221391136,0,0,PK,16,87.41181966825529,0
1297.082339160144,10,2,1,1,1,0,0,9.274726016820965,1.187634644618262,0,0,GB,12,75.33330037869183,0
1366.8499858914868,7,2,1,1,1,0,0,7.232329337574586,2.060974162211185,0,0,PK,20,93.53290917347711,0
513.3177797246877,9,1,1,1,1,0,0,9.282429621691717,1.00731836731051,0,0,US,11,96.5989950559165,0
131.1246185287137,21,10,1,2,14,1,3,1.6142655860779767,3.79629626517943,0,1,PK,12,0.038614718910441326,1
165.4745132576886,2,2,1,1,1,0,0,7.5467994163350385,1.938055915914089,0,0,GB,12,98.47291178428796,0
492.9041070312013,1,1,1,1,1,1,0,4.607754728939589,1.3614136225680487,0,0,DE,11,99.24188609867582,0
1135.137668753382,1,0,1,1,1,0,0,8.914546521815598,2.807343152129544,0,0,PK,8,82.57466763267546,0
1241.8736347264473,4,1,1,1,1,0,0,3.9605187625152682,1.8544973668479305,0,0,PK,15,90.13034473484592,0
225.68509480566144,21,6,1,3,14,1,0,1.010887223266512,4.7065744418617514,0,1,RU,17,11.95064845181966,1
899.7118289275639,9,1,1,1,1,1,0,8.95411741130326,2.642876016720497,0,0,GB,17,87.38655444774363,0
818.0743832640744,10,1,1,1,1,0,0,6.9736122019824425,1.927933985611365,0,0,US,20,86.01620810310817,0
143.49263637345558,38,27,0,2,5,0,5,0.5175057649730584,4.519848987746922,1,1,PK,1,11.601470870233314,1
402.6267943132702,9,2,1,1,1,0,0,6.893754528150038,2.780722867448838,0,0,PK,16,75.21792408698698,0
420.3926106619105,2,0,1,1,1,1,0,7.208358401142548,1.9195263216173348,0,0,DE,9,80.30124215910121,0
839.029267755917,7,2,1,1,1,0,0,6.001380089024714,1.3239582937194798,0,0,GB,15,95.47191395387917,0
218.10175799213442,29,41,0,3,15,1,1,0.1366115661902858,3.8489631993453104,0,0,CN,10,7.160199934855398,1
678.6960821842611,9,0,1,1,1,0,0,2.5227573973983413,2.94372781743916,0,0,PK,18,96.64674022140466,0
143.68757632055335,31,49,1,4,19,1,3,0.8236290761085074,4.4132605117622905,1,1,CN,6,39.1412109145556,1
1625.3319550593762,2,2,1,1,1,0,0,8.54679418399228,2.440649787346383,0,0,US,14,71.13702638005367,0
606.5848847583262,6,1,1,1,1,0,0,8.277512663717072,1.1642989964321826,0,0,US,20,91.33008242026247,0
588.5923882459194,6,2,1,1,1,0,0,2.491027618254142,1.3808250370733937,0,0,DE,9,76.42012080289035,0
146.86393668301088,5,46,1,5,17,0,1,1.9773988784305165,4.391093702970307,0,0,RU,3,32.13561193221834,1
201.04329085904618,5,1,1,1,1,0,0,2.909173386561914,2.9762060166196598,0,0,GB,18,92.78940122186384,0
197.22553800181186,6,31,1,5,16,1,3,0.6514932821932841,3.742839838259721,1,1,RU,12,33.85572955243355,1
438.68832673770925,3,1,1,1,1,0,0,4.32499771221964,1.2663239979873222,0,0,US,8,80.37344578325643,0
68.3948804675816,17,15,0,3,17,1,4,0.1041855926858331,4.645861824986377,0,1,US,1,4.556527924923177,1
1368.5523923459627,7,1,1,1,1,0,0,5.623390229519682,2.6520729701955013,0,0,DE,10,73.33544531880644,0
646.4962971297953,5,0,1,1,1,1,0,4.573864140111551,1.947542004836296,0,0,US,9,96.98861229126443,0
90.21825123097646,7,2,1,1,1,0,0,9.847557175617407,2.2405485066088815,0,0,GB,8,93.39552888574289,0
533.9143035289644,1,0,1,1,1,1,0,9.746829118316906,2.2011912515885803,0,0,US,8,87.83898176290516,0
549.6258906819174,9,0,1,1,1,0,0,3.1271489884392087,1.2253277351342238,0,0,US,11,95.02975206575171,0
428.72669471525165,4,0,1,1,1,0,0,5.975175185962819,1.2824831782598474,0,0,DE,18,71.07725442592499,0
871.6617578103976,4,0,1,1,1,0,0,8.626347235311265,1.6396705695874034,0,0,PK,20,82.69229841934877,0
21.487687951011644,49,41,0,3,9,1,4,0.4165053142352845,4.629860370473567,1,1,PK,21,34.61768637562262,1
1731.1977514361938,9,0,1,1,1,0,0,4.965608231628639,2.39720454063092,0,0,DE,20,94.74850337030512,0
77.50564045305887,21,28,1,1,19,1,2,0.6098882437912001,3.777768437837653,1,0,RU,23,15.742216884133393,1
847.9995177898347,9,2,1,1,1,0,0,4.436125543817394,1.0991397867333161,0,0,DE,8,75.50143843484528,0
1385.8097486409454,2,0,1,1,1,0,0,5.70109875319084,1.2777402799948385,0,0,GB,11,78.2136163098381,0
941.672712024674,7,2,1,1,1,1,0,8.902696216818747,1.982668416969789,0,0,DE,14,95.58171912959348,0
620.1201143093912,8,2,1,1,1,0,0,8.218639879872956,2.6024969503011346,0,0,DE,15,97.93573417048539,0
71.19403650851693,30,31,0,3,11,0,2,0.2854871070089634,4.688168908450721,0,1,US,22,27.41590615083561,1
1351.1529061233778,7,1,1,1,1,0,0,9.509436528224096,2.7119995003646373,0,0,DE,11,76.79984365025904,0
1488.5948182973816,7,1,1,1,1,0,0,8.956420276250775,2.2424917313525734,0,0,DE,11,79.03966025743648,0
1327.977628306805,9,2,1,1,1,0,0,3.168448703752352,2.3191574744562047,0,0,DE,18,84.9959857350542,0
229.45247646124588,44,21,1,3,7,0,1,1.3525914870055005,4.118940736623162,1,1,CN,8,14.74302654616042,1
11.158230248814938,10,9,1,1,18,0,3,0.4412079761886396,4.356404382502286,1,1,RU,0,16.89857907914446,1
1666.5527952712675,7,2,1,1,1,0,0,9.224724047079611,1.3346815097875455,0,0,GB,9,82.48387903891825,0
374.63985079500424,9,1,1,1,1,0,0,4.017569147689048,2.4491840205447373,0,0,DE,14,79.18051899225888,0
129.21388038705578,7,31,0,2,12,1,5,1.432847401915582,4.425498294372842,1,0,US,11,24.175876249380718,1
110.461204251539,23,46,0,3,13,1,5,0.5814552720328959,4.141769963180851,1,1,RU,20,24.557881970904813,1
1626.2957796668416,4,0,1,1,1,1,0,3.1897440843550244,1.9406213587409193,0,0,PK,11,75.9762758772238,0
794.9868449757348,2,2,1,1,1,0,0,3.490421926911032,2.011421284375907,0,0,PK,13,85.9443152127433,0
629.7172899902187,4,0,1,1,1,1,0,3.8274538772635145,2.637127735463542,0,0,GB,10,86.18708909716003,0
141.0473236580483,32,31,0,2,13,1,1,1.460997048850275,4.9671484041795875,0,0,RU,6,18.56304351562231,1
162.04951969814468,3,23,1,5,14,1,1,0.8138930518106834,4.064500915095536,1,0,CN,10,23.31890545777142,1
237.00784097205198,15,24,1,2,17,1,5,0.507093527474144,3.7660388337837154,1,1,CN,10,20.181959011628464,1
1365.6136900052213,10,1,1,1,1,0,0,6.376308485788566,1.549640181031216,0,0,PK,18,73.36102370174105,0
1422.7022506248775,4,2,1,1,1,0,0,7.913943457701129,1.7891218418206196,0,0,GB,9,84.41138567463307,0
57.6642708958402,44,12,0,3,7,1,4,0.31815784257978225,4.646784669633282,0,0,US,2,15.550149046887075,1
242.0073056244189,2,1,1,1,1,0,0,4.294345973916667,1.539235665739016,0,0,GB,14,78.81650640894745,0
1298.246865582211,4,1,1,1,1,1,0,4.192058096270698,1.3662216042802606,0,0,PK,14,99.60238043635847,0
852.547397979748,1,1,1,1,1,0,0,3.672730595351503,1.2113279607914367,0,0,US,12,70.7149266968835,0
553.5877093591819,6,1,1,1,1,0,0,5.461779213587195,2.1513991563829133,0,0,GB,13,96.7076735903749,0
1014.9894530624516,8,0,1,1,1,1,0,2.833626163584432,2.6912727714927476,0,0,GB,11,84.82414298619787,0
186.25385414597133,9,1,1,1,1,0,0,9.717388913688696,2.177475090635958,0,0,GB,18,74.99391773691167,0
298.20759556416317,5,28,0,2,10,1,1,1.8660451851508988,4.149357952808562,0,1,CN,3,10.458576898585292,1
870.5105090549885,4,1,1,1,1,0,0,9.000083190561543,1.1640333382393313,0,0,US,16,99.74770035792201,0
219.02958643854197,50,41,0,5,12,1,3,0.8772900199297541,4.4796502669234455,1,1,PK,16,18.2760228967944,1
229.05419335777893,37,32,0,4,17,1,3,0.9035059648347964,4.376071099089458,0,1,US,0,1.7775965828814888,1
1476.8286531716647,5,2,1,1,1,0,0,6.932304359786715,1.6423227597799956,0,0,GB,15,96.642824431335,0
1627.4179841609111,10,2,1,1,1,0,0,6.772267593732086,1.1378143287203137,0,0,DE,10,90.14713583755218,0
257.7541051570786,40,9,1,1,20,1,3,1.3522063006299667,3.886710805398283,1,1,PK,17,5.33596448986998,1
87.14842809142868,16,23,0,4,7,1,4,0.791722996379114,3.546929204599616,1,1,RU,14,2.966616218411491,1
170.1312331332387,35,42,1,5,5,1,1,0.5652311926969966,4.355621579786711,1,1,US,5,19.485793950919014,1
262.0934707726733,49,30,0,1,14,1,4,0.7441805063010045,3.5344857154950633,1,1,PK,5,15.802168884040197,1
121.17138894142352,2,0,1,1,1,0,0,9.004703078183399,2.398972984096119,0,0,GB,11,74.01277542026439,0
1645.709601913043,6,2,1,1,1,0,0,2.131563560398277,1.58172548913736,0,0,US,9,79.93361491234727,0
1196.7615243432922,10,0,1,1,1,0,0,8.969692972230794,2.282916084987957,0,0,GB,16,96.28489716779777,0
18.2163692499917,17,45,1,1,7,0,4,1.228602595425218,3.8295805396274996,1,0,US,12,27.678274207461236,1
232.50902036061052,42,19,0,2,8,0,2,1.0982087937050455,4.783409845685972,0,1,PK,15,14.505228033668676,1
587.0814711333533,6,0,1,1,1,0,0,8.462536727668944,1.8146343223562444,0,0,DE,17,83.15921760384013,0
1468.4202541478671,2,0,1,1,1,0,0,9.285983597453415,1.5187035846891945,0,0,GB,16,78.79008574023469,0
199.28363935245403,11,21,0,4,11,1,3,1.447759202359334,4.54332866351666,1,1,US,3,25.654294495383674,1
208.3626205933022,28,14,1,1,17,1,0,0.8273422535609808,4.405083555648257,1,1,RU,8,31.500407172804536,1
1136.555656945854,5,0,1,1,1,1,0,2.740451492961963,2.5230430155064187,0,0,GB,19,89.32497041358796,0
228.51658429154963,3,1,1,1,1,0,0,5.195187358269712,1.3748410321520432,0,0,DE,18,91.45763794028251,0
161.2444379638045,42,50,0,5,17,0,2,1.9990611114463797,4.50874333855976,1,1,RU,17,34.60944785144847,1
467.3547284254276,2,0,1,1,1,0,0,5.226000580671438,2.9188362979377938,0,0,DE,18,97.05386648232948,0
166.1623661452919,7,2,1,1,1,1,0,2.887012099812395,2.166537543190623,0,0,DE,19,92.82436819826444,0
1306.4593092510593,4,1,1,1,1,0,0,4.789637936210749,1.2105839240428207,0,0,PK,14,71.9250997734685,0
89.42822033297244,2,2,1,1,1,0,0,5.994658704664331,1.16295871556208,0,0,GB,19,79.91117207922909,0
1748.1329394542536,8,1,1,1,1,1,0,3.0677733934094427,1.986090039733139,0,0,PK,20,82.07073976345752,0
1701.6228326224907,8,1,1,1,1,0,0,6.5687170962451855,1.9095764853594772,0,0,DE,11,77.93726655811392,0
266.4566129119438,16,6,1,4,16,1,5,0.23400826640835373,4.1273676285259855,1,1,CN,7,29.365851236909236,1
254.65093312613712,13,15,1,3,20,0,1,0.3597709262194495,4.535332960132666,1,1,CN,17,38.859506059359646,1
1234.9620987065884,9,1,1,1,1,1,0,8.836412656314081,1.3679468766831624,0,0,PK,19,77.45347877315933,0
1428.1037780573788,5,1,1,1,1,0,0,7.427123763312579,1.2095692232731194,0,0,PK,9,89.18863030087708,0
297.95263068725427,34,15,0,5,8,0,5,0.6900308411920782,3.9560605810621543,0,0,CN,2,8.814450886383938,1
515.5464261363538,8,2,1,1,1,1,0,5.5593105399926355,1.0697977621911714,0,0,US,15,87.59759943224007,0
1032.6476371135204,1,2,1,1,1,0,0,8.932944249085711,1.608155225102994,0,0,GB,9,81.67896310969488,0
145.77254338475933,50,11,1,2,11,1,0,0.7365042660685206,4.14669521853634,1,0,PK,5,27.556919903868504,1
71.9836980535305,24,26,0,3,4,1,3,0.2100171336419478,3.7255121091308276,1,1,PK,6,29.266519551621823,1
292.7943883074805,50,39,0,5,11,0,3,1.3441768265297147,3.8849126001320378,1,1,US,0,32.98272504152827,1
1567.0530769892741,6,1,1,1,1,0,0,5.892916228505154,1.2183009726681073,0,0,DE,14,71.28396267108873,0
1530.5745308750443,5,1,1,1,1,0,0,4.545549349491348,2.8305505785258487,0,0,GB,11,96.93666574299942,0
1744.4336873712787,5,0,1,1,1,0,0,2.840389016954706,1.2258574869472363,0,0,DE,20,99.67302497420764,0
1585.083206154403,7,1,1,1,1,0,0,2.6977936633587687,2.738296532378439,0,0,US,12,97.58647086133875,0
334.72373450595893,6,1,1,1,1,0,0,7.047426626580165,1.3910413052285735,0,0,US,8,98.20198461008428,0
130.73938716484247,5,29,0,1,7,1,2,1.3686908494275896,3.703727332685311,1,1,US,19,28.984291922255284,1
702.7940384010734,2,0,1,1,1,0,0,8.83470706082279,1.7225925641667745,0,0,PK,20,91.46809224092947,0
31.703607014975116,43,29,0,1,19,1,4,0.1687706581956177,3.686733698296191,1,1,US,17,39.468342285521246,1
770.7489507372195,6,2,1,1,1,0,0,6.832174378540546,1.7268022975588393,0,0,PK,13,85.33156985756965,0
698.2861787049065,9,0,1,1,1,1,0,3.5741811197610396,1.4020669270904915,0,0,DE,18,77.35786456771775,0
16.51699571134941,47,50,1,5,7,0,3,0.8505344368701745,4.837048833007607,0,0,CN,18,22.56139747599347,1
11.637093833168015,13,26,0,1,6,1,3,1.4278865898336126,3.948405392537001,1,0,RU,18,21.991117512505763,1
767.5280307257866,6,1,1,1,1,0,0,2.0046827904912234,1.4193223689175076,0,0,US,19,70.65179427054427,0
197.59444961756532,14,41,1,2,3,1,5,0.7514801953652086,4.956369621726228,1,0,US,2,2.3125439108790458,1
127.09303342795322,21,31,1,3,12,0,4,0.5230795742186506,3.895676853753375,1,0,US,10,29.045227777484968,1
126.98581858530473,9,1,1,1,1,0,0,8.397871967281773,2.5430136398231182,0,0,US,13,78.99292935923131,0
93.48656003508317,15,23,0,5,17,1,4,1.792367782408799,4.864723670398512,1,0,PK,7,25.230559055817665,1
535.8391336602117,5,0,1,1,1,0,0,7.669956239549299,1.7822362283112252,0,0,PK,8,82.60975061943446,0
837.5107372967115,7,2,1,1,1,0,0,7.375087023748875,2.973980573695502,0,0,DE,15,80.78701486865846,0
1338.8576637335725,6,1,1,1,1,0,0,3.203891594881777,2.3955826488272254,0,0,US,9,71.6544612127489,0
827.977572420345,3,1,1,1,1,0,0,5.377747054869258,1.6667562859144738,0,0,US,16,77.20730710969352,0
164.55495633952646,10,0,1,1,1,0,0,9.199393119357403,2.6994149466068,0,0,GB,10,92.0987580092467,0
144.96871723792194,46,40,0,5,19,0,2,0.2234248897502763,4.291772317831555,1,1,US,2,8.116799833496815,1
1495.350005436432,3,0,1,1,1,0,0,2.4106135652761154,1.9671644006259708,0,0,DE,14,93.86841455161998,0
92.92473498536079,4,16,0,4,5,1,5,1.3992145182298998,4.433788018355865,0,0,US,6,4.847678953491017,1
292.6143221151848,25,21,1,3,8,1,1,0.4713637099479765,4.531630425672777,1,0,US,14,38.4412594493171,1
496.9144483299466,5,2,1,1,1,1,0,3.017513634226346,2.3732142298355283,0,0,US,16,72.94797969181208,0
1569.5910885238334,5,0,1,1,1,0,0,5.2215692669568945,1.1181441415216724,0,0,PK,12,75.78527797714466,0
582.211569537749,6,0,1,1,1,1,0,2.335661098066268,1.4335542189001842,0,0,US,12,95.28111823859864,0
32.629966685739305,28,9,1,2,12,1,0,0.9976795264795257,4.006602690605564,1,1,US,8,16.76654539735873,1
1259.1577899923411,5,1,1,1,1,0,0,3.9839773858719925,2.4802807165698457,0,0,DE,8,86.18096191546132,0
204.93844407353023,18,5,1,1,9,0,3,1.0233925869290352,4.620124720277972,1,1,RU,1,18.127901033805994,1
1361.737090265,10,1,1,1,1,1,0,3.254044189685257,1.3658929750424582,0,0,DE,17,89.96305457212023,0
259.92520000721555,6,0,1,1,1,0,0,2.4880839432645816,2.359177519794897,0,0,GB,15,92.08133923720311,0
673.2238528850958,10,2,1,1,1,1,0,2.70922933915336,1.2918356522894099,0,0,GB,14,70.98088708489216,0
308.2922026430207,5,0,1,1,1,0,0,6.123589296260853,1.5393530497715056,0,0,US,11,83.58235122993082,0
1677.0887416574694,5,2,1,1,1,0,0,9.367179389466202,1.0274266401512115,0,0,GB,18,98.47429143580896,0
505.8278715429528,3,2,1,1,1,0,0,4.069428165953554,2.06637787766166,0,0,DE,17,70.73842017279132,0
1359.2837085091742,4,2,1,1,1,0,0,7.014136742425893,2.931060182072728,0,0,GB,8,82.77266224198858,0
527.8906433596869,9,1,1,1,1,0,0,8.00727092617553,2.4232888866976987,0,0,DE,20,86.89999760511995,0
138.88172416328558,16,34,1,2,16,1,5,0.2951176669437068,4.6667827411186344,1,0,US,21,16.971268354149956,1
326.0714696647764,1,0,1,1,1,1,0,8.082276825300347,1.4160763385894544,0,0,DE,20,96.0685114867417,0
270.40147437522046,4,1,1,1,1,0,0,8.303706342171672,2.4311064151590998,0,0,GB,16,71.63855009368109,0
1773.1081877015777,5,1,1,1,1,1,0,9.234000286234503,1.4587783172741238,0,0,PK,20,71.52306004473832,0
130.7784324162493,13,45,0,3,11,1,5,1.5588113590041393,4.292687755157564,1,1,US,2,4.470199638952983,1
12.216397980583869,24,33,1,5,12,1,2,0.4651886667408035,4.892911285296061,0,1,US,20,3.2515662563480996,1
906.4206047270503,2,0,1,1,1,1,0,4.419015417947036,2.2714000171695945,0,0,PK,10,94.5371759678374,0
1764.354819807747,1,0,1,1,1,0,0,9.176858787578187,1.9452661936378655,0,0,PK,11,84.51336464784157,0
294.1217387430508,19,22,0,3,17,1,1,1.3822693027667199,3.6127697238596372,1,1,PK,6,15.345837647589002,1
581.2486872804102,8,2,1,1,1,0,0,2.585552307185697,1.2966564052825114,0,0,US,8,89.77105023813712,0
1101.6518955296974,8,0,1,1,1,0,0,7.984028100637995,2.860200630788432,0,0,DE,16,84.51985142149012,0
289.9243464148193,47,47,0,5,10,1,0,1.5141311379563043,4.58804498815737,1,1,RU,16,15.097444444145442,1
1742.5685238328772,8,0,1,1,1,1,0,6.178142047793842,2.870512909767026,0,0,DE,20,94.38503720851995,0
1319.0853590653828,1,0,1,1,1,0,0,5.7384354806055216,1.4881787483806248,0,0,GB,11,70.77179139209153,0
104.1586041671899,34,11,0,3,10,1,1,1.0278536104185423,3.715861114847169,1,0,RU,11,35.7232090460557,1
1709.3252304229725,7,1,1,1,1,1,0,3.7219668815354883,2.5563627025188134,0,0,US,14,84.37696786388767,0
694.4484129728465,10,2,1,1,1,0,0,7.657963839285556,2.5370368560355656,0,0,DE,13,97.36715616579556,0
